"SMILES", "Ki"
"CCCN1CCc2cccc-3c2C1Cc1cccc(OCc2cn(CCCCN4CCN(CC4)c4ccccc4OC)nn2)c-31","9.68"
"OCc1ccc(cc1Cl)N1CCN(Cc2nc3ccccc3[nH]2)CC1","3000.0"
"COC(=O)CCCCCN1CCC(CNC(=O)c2c3OCCCn3c3ccccc23)CC1","10000.0"
"CCC1NC(N)=Nc2cccc(Cl)c12","1081.0"
"Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1","17.2"
"O=C1CC(CN2CCN(Cc3ccccc3)CC2)Cc2ccccc12","1000.0"
"Cn1cc(cn1)S(=O)(=O)NC1CN(CCOc2ccccc2-c2ccccc2)C1","46.0"
"Oc1nc2cccc3CC(Cn1c23)N(CC1CC1)CC1CC1","95.0"
"CCCN[C@@H]1CCc2cccc(OC)c2[C@H]1CC1CC1","9.3"
"C[C@H]1C[C@@H](CCN1C[C@H](O)COc1cccc2[nH]ccc12)c1cc2c(C)cc(C)cc2s1","94.9"
"COc1ccc(COc2ccccc2OCCNCCOc2c(OC)cccc2OC)cc1","17.38"
"OC(CCN1CCN(CC1)c1ccc(Cl)cc1)c1cccs1","5011.87"
"COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1ccc(C)cc1","22.39"
"O=C1COc2ccc(OCCNCCCOc3cccc4[nH]ccc34)cc2N1","1.585"
"O[C@H](COc1cccc2[nH]ccc12)CN1[C@H]2CC[C@@H]1C[C@H](C2)c1cc2ccccc2s1","30.55"
"O[C@H](COc1cccc2[nH]ccc12)CN1[C@H]2CC[C@@H]1C[C@H](C2)c1cc2ccccc2s1","70.08"
"COc1ccccc1OCCN[C@H]1CC[C@@H](CC1)c1c[nH]c2ccc(F)cc12","22.4"
"Clc1ccc(cc1)N1CCN(Cc2ccc3NC(=O)COc3c2)CC1","792.0"
"CCn1cc(nn1)-c1ccc2n(cc(C3CCN(CCN4CCNC4=O)CC3)c2c1)-c1ccc(F)cc1","236.0"
"C1CN(CCN1)c1cccc2ccccc12","9.2"
"CCCN1CCC2C1CCc1c(O)cccc21","338.0"
"Clc1ccccc1S(=O)(=O)n1cc(C2=CCNCC2)c2ccccc12","2000.0"
"Oc1nc2cccc(N3CCN(Cc4ccnc(c4)-c4ccc(F)cc4)CC3)c2o1","21.0"
"Fc1ccccc1S(=O)(=O)n1cc(C2=CCNCC2)c2ccccc12","875.0"
"Cc1c(sc2ccc(F)cc12)C1CCN(C[C@H](O)COc2cccc3[nH]ccc23)CC1","5.17"
"C[C@H]1C[C@@H](CCN1C[C@H](O)COc1cccc2[nH]c(C)cc12)c1ccc2ccccc2c1","5.11"
"COc1ccc(cc1)N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1","54.59"
"COc1ccc(CNC(=O)\\C=C\\c2ccc3[nH]cc(CCN(C)C)c3c2)cc1","1.3"
"CN1CCC(CC1)n1ncc2ccc(NC(=O)c3ccc(F)cc3)cc12","310.0"
"COc1ccccc1N1CCN(CCNc2cc(nn(C)c2=O)-c2ccccc2)CC1","13.98"
"CN1CCC(CC1)c1c[nH]c2ccc(NC(=O)c3ccccc3[N+]([O-])=O)nc12","64.0"
"Brc1cccc(OCCN2CCC(CC2)NS(=O)(=O)c2ccccc2Br)c1","462.0"
"Oc1cccc2C[C@@H]3[C@H](CCN3CC=C)Cc12","56.0"
"COCCOc1cc(CC2CCN(CCc3ccc4CCCC(=O)c4c3)CC2)ccc1Br","12.4"
"CC(C)(C)CCCCCCOc1ccc2[nH]cc(CCN)c2c1","920.0"
"O[C@H]1[C@@H](Cc2cc(F)ccc12)N1CCN(CC1)c1cccc2OCCOc12","1.259"
"COc1cccc2[C@@H]3CCN(CC=C)[C@@H]3CCc12","236.0"
"O[C@H](CNCC[C@H](Oc1ccc(cc1)C(F)(F)F)c1ccccc1)COc1cccc2[nH]ccc12","60.3"
"CCCCCCCCCN1CCC(C1)c1cccc(O)c1","48.0"
