SMILES,Ki,Klek
CCN(CCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12)C(=O)c1ccc(COc2cccc(c2)-c2ccc(cc2)[C@@H](NC(=O)O[C@H]2CN3CCC2CC3)c2ccccc2)cc1,0.05012,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2720>
CC(S)=N,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2770>
O[C@@H](CNCCCCCCOc1cccc(c1)C(NC(=O)O[C@H]1CN2CCC1CC2)c1ccccc1)c1ccc(O)c2[nH]c(=O)ccc12,0.01585,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F27C0>
CC(C)N[C@@H]1CCc2c(O)c(O)ccc2[C@H]1O,32.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2810>
C[C@@H](Cc1cccc(N)c1)NC[C@@H](O)c1cc(O)cc(O)c1,28749.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2860>
O[C@H](CNCCc1ccccc1)c1cc(O)cc(O)c1,20562.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F28B0>
CNCc1cc2ccccc2s1,43200.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2900>
COc1ccc(OC)c(c1)C1CCN(Cc2cnn(c2C)-c2ccccc2F)C1,1000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2950>
CC1CCC(CC1)NC(=O)N(CCCl)N=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F29A0>
CCC(CC)CNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12,24.7,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F29F0>
CCc1cc2CC(Cc2cc1CC)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,20.6,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2A40>
O=C1CCc2ccccc2N1CCCN1CCN(CC1)c1ccccc1,35481.34,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2A90>
COc1cc(C(=O)NCCN2CCC(CC2)OC(=O)Nc2ccccc2-c2ccccc2)c(Cl)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,0.1585,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2AE0>
CN(C)CCNc1ncnc2c3cc(Cl)ccc3[nH]c12,10000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2B30>
CSc1ccc2Sc3ccccc3N(CCC3CCCCN3C)c2c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2B80>
CS(=O)(=O)c1ccc(cc1)C1=C(C(=O)OC1)c1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2BD0>
CCCC[C@H](C)NC[C@H](O)c1cc(O)cc(O)c1,31622.78,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2C20>
COc1ccc(OCC(O)CN2CCC(CN3C(=O)c4cccc5cccc(C3=O)c45)CC2)c(c1)C(C)(C)C,300.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2C70>
C[C@@H](Cc1cccc2ccccc12)NC[C@H](O)c1cc(O)cc(O)c1,338.84,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2CC0>
CCCN1CC[C@@H]2[C@@H]3[C@H](CCC[C@@H]13)[C@@H](CC)c1nc3cc(ccc3cc21)C(F)(F)F,10000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2D10>
O[C@@H](CNC1CCCCC1)COc1cccc2[nH]ccc12,3.75,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2D60>
N#Cc1ccc(cc1)C(c1ccc(cc1)C#N)n1cncn1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2DB0>
Nc1nc(=O)c2N(C=O)C(CNc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNc2[nH]1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2E00>
CS(=O)(=O)Nc1cc(C[C@H](O)CN[C@H](Cc2ccccc2)c2ccc(OC(F)F)c(OC(F)F)c2)ccc1O,102.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2E50>
Cn1cc(C(=O)C(=O)N[C@H]2CN3CCC2CC3)c2ccccc12,10000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2EF0>
COc1ccc(C[C@@H](C)NC[C@H](O)c2cc(O)cc(O)c2)cc1,470.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2F40>
C[C@H](Cc1ccc(N)cc1)NC[C@H](O)c1cc(O)cc(O)c1,1862.09,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2F90>
C(N1C2CCC1CC2)c1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F2EA0>
C[C@H]1CN(C[C@@H](C)N1)c1c(F)c(N)c2c(c1F)n(cc(C(O)=O)c2=O)C1CC1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F70E0>
COC(=O)c1ccccc1O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7130>
C[C@H](Cc1ccc(OCC(O)=O)cc1)NC[C@H](O)c1cccc(Cl)c1,630.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7180>
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7040>
[Na+].[O-][As]=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7090>
CC[C@]1(O)C[C@@H]2CN(C1)CCc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F71D0>
C=CCc1ccc2OCOc2c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7220>
OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7270>
Nc1ccc2C(=O)NC(=O)c3cccc1c23,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F72C0>
COc1ccc(cc1OC)[C@H](CCc1cccc(Cl)c1)NC[C@H](O)Cc1ccc(O)c(NS(C)(=O)=O)c1,26.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7310>
COc1cccc(c1)[C@H](CCc1ccccc1)NC[C@H](O)Cc1ccc(O)c(NS(C)(=O)=O)c1,200.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7360>
COc1ccc(cc1)[C@H](CCc1ccccc1)NC[C@H](O)Cc1ccc(O)c(NS(C)(=O)=O)c1,280.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F73B0>
CN(C)CCCN1c2ccccc2Sc2ccccc12,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7400>
Cl.CNCC(O)COc1ccc(cc1)C(=O)NCCc1ccc(cc1)S(N)(=O)=O,100000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7450>
CCc1ccc(OCC(O)CNC2CCN(CC2)c2ncnc3scc(-c4ccccc4)c23)cc1,88.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F74A0>
CCc1cccc(OCC(O)CNC2CCN(CC2)c2ncnc3scc(-c4ccccc4)c23)c1,10.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F74F0>
OC(CNC1CCN(CC1)c1ncnc2scc(-c3ccccc3)c12)COc1ccc(O)cc1,81.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7540>
OCc1cc(ccc1O)C(O)CNCCCCCCOCCCCc1ccccc1,2.512,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7590>
CNc1cc(ncn1)-c1csc(n1)N(C)C(=O)c1ccc(F)cc1,10000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F75E0>
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7630>
OC(COc1cccc2oc(cc(=O)c12)C(O)=O)COc1cccc2oc(cc(=O)c12)C(O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7680>
CC(C)NC[C@H](O)COc1ccccc1CCCNC(=O)NCCCc1ccccc1OC[C@@H](O)CNC(C)C,1.175,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F76D0>
CC(C)NC[C@H](O)COc1ccccc1CC(=O)NCCNC(=O)Cc1ccccc1OC[C@@H](O)CNC(C)C,467.74,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7720>
COc1ccc2n(C)cc(CCNCCCc3ccc(Cl)cc3)c2c1,3900.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7770>
COc1ccc(CCNC[C@@H](O)c2cc(O)cc(O)c2)cc1,100000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F77C0>
COc1ccc(CCNC[C@H](O)c2cc(O)cc(O)c2)cc1,101.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7810>
COc1ccc(C[C@@H](NC[C@H](O)c2cc(O)cc(O)c2)C(C)C)cc1,3420.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7860>
O[C@@H](CN[C@@H]1CCC[C@@H]1C1CCCC1)c1ccc(O)c2[nH]c(=O)sc12,0.6,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F78B0>
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,250.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7900>
C[C@@H](Cc1ccccc1)NC[C@H](O)c1cc(O)cc(O)c1,7940.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7950>
C[C@@H](NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)c1ccc2ccccc2c1,2.7,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F79A0>
CNCC(O)c1ccc(O)c2nc(O)sc12,5.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F79F0>
OCc1cc(ccc1O)C(O)CNCCCCCCOCCCCc1ccccc1,1.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7A40>
O[C@@H](CNCCc1cccc(OCCCOc2ccccc2)c1)c1ccc(O)c(NC=O)c1,3.3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7A90>
N=C(Nc1ccccc1)Nc1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7AE0>
CC(C)(C(O)=O)c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7B30>
Cl.CNCC(O)COc1ccc(cc1)S(=O)(=O)N1CCN(C)CC1,100000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7B80>
COc1cc(CCNC[C@@H](O)c2ccc(O)c3NC(=O)COc23)ccc1OCCCc1ccccc1,13.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7BD0>
O[C@@H](CN[C@@H]1CCC[C@H]1OCc1ccccc1)c1ccc(O)c2[nH]c(=O)sc12,0.5,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7C20>
CC(C)NCC(O)c1ccc(O)c(O)c1,46.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7C70>
COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7CC0>
COc1ccccc1OCC(O)COC(N)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7D10>
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7D60>
Cc1c(O)c(=O)ccn1C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7DB0>
O=c1ccc2ccccc2o1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7E00>
CC(C)c1ccccc1OCC(O)CN1CCOCC1,1.2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7E50>
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7EF0>
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7F40>
COc1ccc2[nH]c3c(ncnc3c2c1)N1CCN(C)CC1,10000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7F90>
Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(=O)N\\N=C\\c1ccc(o1)[N+]([O-])=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F7EA0>
Cn1c2ncn(CC3OCCO3)c2c(=O)n(C)c1=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F50E0>
COc1ccc2[nH]cc(CCN(CC=C)CC=C)c2c1,10000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5130>
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)OCC(O)=O)c2c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5180>
C[C@]12[C@@H]3CC[C@@H](O3)[C@@]1(C)C(=O)OC2=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5040>
OC(CNC1CCN(CC1)c1ncnc2ccsc12)COc1ccccc1,14.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5090>
Cc1csc2ncnc(N3CCC(CC3)NCC(O)COc3ccccc3)c12,80.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F51D0>
Cc1c(sc2ncnc(N3CCC(CC3)NCC(O)COc3ccccc3)c12)-c1ccccc1,100.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5220>
COc1ccc2cc(CC(O)=O)ccc2c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5270>
O[C@@H](CNCCCCCCCOc1cccc(c1)C(NC(=O)O[C@H]1CN2CCC1CC2)c1ccccc1)c1ccc(O)c2[nH]c(=O)ccc12,0.1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F52C0>
CCCCOc1ccc(OCCCN2CCOCC2)cc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5310>
COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OCC(C)C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5360>
COc1ccc2[nH]c3c(CCN=C3C)c2c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F53B0>
Fc1cccc(CCN2C3CCC2CC3)c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5400>
O[C@@H](CNCCc1cccc(OCCCCc2ccccc2)c1)c1ccc(O)c(NC=O)c1,8.5,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5450>
Cc1ccc2c(OCCN3CCN(Cc4cccc5cccnc45)CC3)cccc2n1,1995.26,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F54A0>
CCc1cc2CC(Cc2cc1CC)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,76.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F54F0>
C[C@H](Cc1ccc(OCP(O)(O)=O)cc1)NC[C@H](O)c1cccc(Cl)c1,39700.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5540>
CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)c2ccccc12)C(=O)Nc1ccccn1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5590>
O[C@@H](CNCCc1ccc(OCCCCc2ccccc2)cc1)c1ccc(O)c(NC=O)c1,9.2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F55E0>
O[C@@H](CNCCc1ccc(OCCc2ccccc2)cc1)c1ccc(O)c(NC=O)c1,7.8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5630>
CC(NCc1ccc(cc1)-c1ncccn1)c1ccccc1C,268000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5680>
COc1ccc2n(C)cc(CCNCCCc3ccc(Cl)cc3)c2c1,520.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F56D0>
NCc1ccc(cc1)-c1ncccn1,1000000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5720>
Cl.CNCC(O)COc1ccc(cc1)S(=O)(=O)NCCOc1ccccc1,28183.83,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5770>
COc1ccccc1OCCNC[C@H](O)c1cccc2[nH]c3ccccc3c12,3.3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F57C0>
CC(C)NCC(O)COc1cccc2ccccc12,0.32,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5810>
CC(C)NC[C@H](O)COc1ccccc1CCCn1cc(CNCc2cn(CCCc3ccccc3OC[C@@H](O)CNC(C)C)nn2)nn1,0.4365,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5860>
CCN(CC)CCNC(=O)c1ccc(N)cc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F58B0>
O[C@@H](CNCCNc1cccc(c1)-c1cccc(c1)C(O)=O)c1cccc(Cl)c1,1584.89,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5900>
C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5950>
NC(=O)N1c2ccccc2CC(=O)c2ccccc12,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F59A0>
CCOc1ccc(NC(C)=O)cc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F59F0>
Cc1nc(c(C)o1)-c1ccc(OCCNC[C@H](O)c2cccnc2)cc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5A40>
O[C@@H](CNCCOc1ccc(cc1)-c1csc(n1)-c1cccnc1)c1cccnc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5A90>
OCc1nc(co1)-c1ccc(OCCNC[C@H](O)c2cccnc2)cc1,30.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5AE0>
COc1c(I)cc(CC2NCCc3cc(O)c(O)cc23)cc1I,2.042,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5B30>
C[C@H](Cc1ccc(OCS(O)(=O)=O)cc1)NC[C@H](O)c1cccc(Cl)c1,2250.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5B80>
COc1ccc2n(C)cc(CCNCc3cc(OC(F)(F)F)ccc3F)c2c1,83800.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5BD0>
CN(C)C(=N)NC(N)=N,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5C20>
C[C@H](Cc1ncc(CCCC(O)=O)s1)NCC(O)c1cccc(Cl)c1,13900.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5C70>
O=C1N([C@@H]2CCC(=O)NC2=O)C(=O)c2ccccc12,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5CC0>
CCN1CC(CCN2CCOCC2)C(C1=O)(c1ccccc1)c1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5D10>
O.O.O.CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C([C@@H](O)C1=O)C2(C)C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5D60>
CCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(Cl)c1Cl)C(=O)OC,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5DB0>
Cc1nc(cs1)-c1ccc(OCCNC[C@H](O)c2cccnc2)cc1,120.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5E00>
NC[C@H](O)c1cc(O)c(O)cc1F,15800.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5E50>
CCCCc1ccc2CC(Cc2c1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,19.4,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5EF0>
O[C@@H](CNCCOc1ccc(cc1)-c1csc(n1)-c1ccccc1)c1cccnc1,500.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5F40>
C[C@H](Cc1ccc(OCC(O)=O)cc1)NC[C@H](O)c1cccc(Cl)c1,630.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5F90>
CC(C)(CO)C(O)C(=O)NCCCO,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658F5EA0>
C[C@H](Cc1ccc(OC(C(O)=O)C(O)=O)cc1)NC[C@H](O)c1cccc(Cl)c1,17100.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA0E0>
Fc1nc(cs1)C#Cc1cc(F)cc(c1)C#N,10000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA130>
CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA180>
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,510.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA040>
Nc1ccc(CC2NCCc3cc(O)c(O)cc23)cc1I,6.457,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA090>
CNC(NC#N)=NCCSCc1nc[nH]c1C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA1D0>
CC(C)NC[C@H](O)COc1ccccc1CCCCCCc1ccccc1OC[C@@H](O)CNC(C)C,0.955,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA220>
O[C@@H](CNCCc1ccc(OC2Cc3ccccc3C2)cc1)c1ccc(O)c(NC=O)c1,11.6,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA270>
NC[C@H](O)c1ccc(O)c(O)c1,342000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA2C0>
NC[C@H](O)c1ccc(O)c(O)c1,490000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA310>
NC[C@H](O)c1cc(O)c(O)cc1F,68900.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA360>
COc1ccc2n(C)cc(CCNCCCc3cccc(c3)C(F)(F)F)c2c1,25000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA3B0>
O[C@@H](CN[C@H]1CCC[C@H]1C1CCCCC1)c1ccc(O)c2[nH]c(=O)sc12,97.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA400>
CCCCOc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,3.9,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA450>
C[C@H](Cc1cccc(N)c1)NC[C@@H](O)c1cc(O)cc(O)c1,30773.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA4A0>
OCc1cc(ccc1O)C(O)CNCCc1ccc(NCc2ccc(Cl)c(Cl)c2)cc1,10000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA4F0>
CC=C1[C@@H]2Cc3[nH]c(=O)ccc3[C@]1(N)CC(C)=C2,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA540>
COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1-c1ccc(CN)cc1,1.259,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA590>
CC(C)c1ccccc1OCC(O)CNC1CCN(C)CC1,17.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA5E0>
OC(CNC1CCN(CC1)c1ncnc2ccsc12)COc1ccc(O)cc1,961.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA630>
COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2ccccc2)c2ccccc2)CC1,1800.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA680>
COCc1cc(OCC(O)CNC2CCN(CC2)c2ncnc3scc(-c4ccccc4)c23)ccc1O,4.9,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA6D0>
COc1ccccc1OCC(O)CNC1CCN(CC1)c1ncnc2scc(-c3ccccc3)c12,11.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658FA720>
